#lambda=300e-6; channel_width=1e-3; steps_channel=1001; steps_sensor=48; d_emitter=85e-5; d_sensor=665e-5; x_max=15e-3
0	0.598754
0.000319149	0.585152
0.000638298	0.551069
0.000957447	0.513677
0.0012766	0.490912
0.00159574	0.488371
0.00191489	0.495834
0.00223404	0.497878
0.00255319	0.484369
0.00287234	0.453073
0.00319149	0.407775
0.00351064	0.355545
0.00382979	0.304498
0.00414894	0.262072
0.00446809	0.233284
0.00478723	0.218974
0.00510638	0.215655
0.00542553	0.218001
0.00574468	0.221563
0.00606383	0.223707
0.00638298	0.223295
0.00670213	0.220121
0.00702128	0.214463
0.00734043	0.206807
0.00765957	0.197692
0.00797872	0.187629
0.00829787	0.177067
0.00861702	0.166379
0.00893617	0.155865
0.00925532	0.145757
0.00957447	0.13623
0.00989362	0.12741
0.0102128	0.119383
0.0105319	0.112203
0.0108511	0.105893
0.0111702	0.100453
0.0114894	0.0958607
0.0118085	0.0920778
0.0121277	0.0890502
0.0124468	0.0867099
0.012766	0.0849835
0.0130851	0.0837934
0.0134043	0.0830619
0.0137234	0.0827144
0.0140426	0.0826841
0.0143617	0.0829072
0.0146809	0.0833327
0.015	0.083913
